schema_name,table_name,column_name,data_type,data_type_ext,nullable,default_value,primary_key,foreign_key,unique_key,check_contraint,computed_column_definition,comments
dbo,PageTemplateFields,HelpText,nvarchar,nvarchar(2000),Y,,,,,,NULL,NULL
dbo,PageTemplateFields,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,PageTemplateFields,ListView,varchar,varchar(256),Y,,,,,,NULL,NULL
dbo,PageTemplateFields,MappedAttribTypeId,int,int,Y,,,FK,,,NULL,NULL
dbo,PageTemplateFields,MappedCustomFieldId,int,int,Y,,,FK,,,NULL,NULL
dbo,PageTemplateFields,MapToField,varchar,varchar(256),Y,,,,,,NULL,NULL
dbo,PageTemplateFields,OrderNum,int,int,N,,,,,,NULL,NULL
dbo,PageTemplateFields,PageTemplateFieldId,int,int,N,,PK,,,,NULL,NULL
dbo,PageTemplateFields,PageTemplateId,int,int,N,,,FK,,,NULL,NULL
dbo,PageTemplateFields,PageTemplateListViewId,int,int,Y,,,FK,,,NULL,NULL
dbo,PageTemplateFields,PageTemplateWidgetId,int,int,Y,,,FK,,,NULL,NULL
dbo,PageTemplateFields,TabName,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,PageTemplateFields,Type,int,int,N,,,,,,NULL,NULL
dbo,PageTemplateListViews,CustomSearchId,int,int,N,,,FK,,,NULL,NULL
dbo,PageTemplateListViews,PageTemplateId,int,int,N,,,FK,,,NULL,NULL
dbo,PageTemplateListViews,PageTemplateListViewId,int,int,N,,PK,,,,NULL,NULL
dbo,PageTemplates,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,PageTemplates,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,PageTemplates,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,PageTemplates,CreateUserId,int,int,N,,,,,,NULL,NULL
dbo,PageTemplates,Description,nvarchar,nvarchar(256),N,,,,,,NULL,NULL
dbo,PageTemplates,Feature,int,int,N,,,,,,NULL,NULL
dbo,PageTemplates,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,PageTemplates,OrderNum,int,int,N,,,,,,NULL,NULL
dbo,PageTemplates,PageTemplateId,int,int,N,,PK,,,,NULL,NULL
dbo,PageTemplates,TabOrder,nvarchar,nvarchar(1024),Y,,,,,,NULL,NULL
dbo,PageTemplates,Type,int,int,N,,,,,,NULL,NULL
dbo,PageTemplateWidgets,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,PageTemplateWidgets,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,PageTemplateWidgets,Label,nvarchar,nvarchar(256),N,,,,,,NULL,NULL
dbo,PageTemplateWidgets,PageTemplateWidgetId,int,int,N,,PK,,,,NULL,NULL
dbo,PageTemplateWidgets,WidgetType,int,int,N,,,,,,NULL,NULL
dbo,PageTemplateWidgetSettings,Key,nvarchar,nvarchar(128),N,,,,,,NULL,NULL
dbo,PageTemplateWidgetSettings,PageTemplateWidgetId,int,int,N,,,FK,,,NULL,NULL
dbo,PageTemplateWidgetSettings,PageTemplateWidgetSettingId,int,int,N,,PK,,,,NULL,NULL
dbo,PageTemplateWidgetSettings,Type,int,int,N,,,,,,NULL,NULL
dbo,PageTemplateWidgetSettings,Value,sql_variant,sql_variant,Y,,,,,,NULL,NULL
dbo,PaymentFunds,AttribId,int,int,Y,,,,,,NULL,NULL
dbo,PaymentFunds,AttribTypeId,int,int,Y,,,FK,,,NULL,NULL
dbo,PaymentFunds,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,PaymentFunds,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,PaymentFunds,HasAttribId,int,int,Y,,,FK,,,NULL,NULL
dbo,PaymentFunds,L1Id,int,int,N,,PK,FK,,,NULL,NULL
dbo,PaymentFunds,PaymentId,int,int,N,,PK,FK,,,NULL,NULL
dbo,PaymentFunds,Version,int,int,N,,,,,,NULL,NULL
dbo,PaymentMethods,ACH,bit,bit,N,,,,,,NULL,NULL
dbo,PaymentMethods,BeneficiaryWire,bit,bit,N,,,,,,NULL,NULL
dbo,PaymentMethods,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,PaymentMethods,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,PaymentMethods,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,PaymentMethods,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,PaymentMethods,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,PaymentMethods,IntermediaryWire,bit,bit,N,,,,,,NULL,NULL
dbo,PaymentMethods,Name,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,PaymentMethods,PaymentMethodId,int,int,N,,PK,,,,NULL,NULL
dbo,PaymentMethods,RequiredBankAccount,int,int,N,,,,,,NULL,NULL
dbo,Payments,AccountName,nvarchar,nvarchar(100),Y,,,,,,NULL,NULL
dbo,Payments,AccountNumber,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,Payments,AchAccountId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,AddressId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,AlertText,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Payments,Amount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,BankAccountId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,BankAddressId,int,int,Y,,,,,,NULL,NULL
dbo,Payments,BankCode,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,Payments,BankContactName,nvarchar,nvarchar(100),Y,,,,,,NULL,NULL
dbo,Payments,BankContactPhone,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Payments,BankName,nvarchar,nvarchar(75),Y,,,,,,NULL,NULL
dbo,Payments,BeneficiaryAccountId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,BookValueAmount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,BudgetFiscalYear,smallint,smallint,N,,,,,,NULL,NULL
dbo,Payments,CanceledAmount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,CanceledDate,date,date,Y,,,,,,NULL,NULL
dbo,Payments,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Payments,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,CheckClearedDate,date,date,Y,,,,,,NULL,NULL
dbo,Payments,CheckNumber,nvarchar,nvarchar(20),Y,,,,,,NULL,NULL
dbo,Payments,ConfirmationNumber,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,Payments,ContactUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Payments,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,Payments,DeductibleAmount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,DirectCharitableActivityBudgetAmount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,FundAttribId,int,int,Y,,,,,,NULL,NULL
dbo,Payments,GLId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,GLId_Old,int,int,Y,,,,,,NULL,NULL
dbo,Payments,HasAlert,bit,bit,N,,,,,,NULL,NULL
dbo,Payments,InKindDescription,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Payments,IntermediaryAccountId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,IntermediaryBankAccountId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,InvoiceDate,date,date,Y,,,,,,NULL,NULL
dbo,Payments,InvoiceNumber,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,Payments,NonDeductibleAmount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Payments,OrganizationId,int,int,N,,,FK,,,NULL,NULL
dbo,Payments,OriginalScheduleDate,date,date,Y,,,,,,NULL,NULL
dbo,Payments,PaymentDate,date,date,Y,,,,,,NULL,NULL
dbo,Payments,PaymentId,int,int,N,,PK,,,,NULL,NULL
dbo,Payments,PaymentMethodId,int,int,Y,,,FK,,,NULL,NULL
dbo,Payments,PaymentNumber,tinyint,tinyint,Y,,,,,,NULL,NULL
dbo,Payments,PaymentTypeId,int,int,Y,,,,,,NULL,NULL
dbo,Payments,ReceiptRequired,bit,bit,Y,,,,,,NULL,NULL
dbo,Payments,ReferenceId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Payments,RequestId,int,int,N,,,FK,,,NULL,NULL
dbo,Payments,ScheduleDate,date,date,Y,,,,,,NULL,NULL
dbo,Payments,SourceId,nvarchar,nvarchar(128),Y,,,,,,NULL,NULL
dbo,Payments,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,Payments,SpecialInstructions,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Payments,StatusChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Payments,StatusId,int,int,N,,,,,,NULL,NULL
dbo,Payments,SupportTypeId,int,int,Y,,,,,,NULL,NULL
dbo,Payments,TaxValueAmount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,VoidDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Payments,VoidedAmount,money,money,Y,,,,,,NULL,NULL
dbo,Payments,VoidedDate,date,date,Y,,,,,,NULL,NULL
dbo,PaymentStages,IsScheduled,bit,bit,N,,,,,,NULL,NULL
dbo,PaymentStages,PaymentId,int,int,N,,PK,FK,,,NULL,NULL
dbo,PaymentStages,StageCriteriaId,int,int,N,,PK,FK,,,NULL,NULL
dbo,PaymentStages,StageId,int,int,N,,,,,,NULL,NULL
dbo,PaymentStages,Version,int,int,N,,,,,,NULL,NULL
dbo,PendingMessageCCs,PendingMessageCCId,int,int,N,,PK,,,,NULL,NULL
dbo,PendingMessageCCs,PendingMessageId,int,int,N,,,FK,,,NULL,NULL
dbo,PendingMessageCCs,PrimaryStaff,bit,bit,N,,,,,,NULL,NULL
dbo,PendingMessageCCs,RoleId,int,int,Y,,,FK,,,NULL,NULL
dbo,PendingMessageCCs,SecondaryStaff,bit,bit,N,,,,,,NULL,NULL
dbo,PendingMessages,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,PendingMessages,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,PendingMessages,EmailTemplateId,int,int,N,,,FK,,,NULL,NULL
dbo,PendingMessages,Message,nvarchar,nvarchar(MAX),N,,,,,,NULL,NULL
dbo,PendingMessages,OrganizationId,int,int,Y,,,,,,NULL,NULL
dbo,PendingMessages,OrgPrimaryContact,bit,bit,N,,,,,,NULL,NULL
dbo,PendingMessages,PaymentContact,bit,bit,N,,,,,,NULL,NULL
dbo,PendingMessages,PaymentId,int,int,Y,,,,,,NULL,NULL
dbo,PendingMessages,PendingMessageId,int,int,N,,PK,,,,NULL,NULL
dbo,PendingMessages,PrimaryContact,bit,bit,Y,,,,,,NULL,NULL
dbo,PendingMessages,RequestId,int,int,Y,,,,,,NULL,NULL
dbo,PendingMessages,RequestPrimaryContact,bit,bit,N,,,,,,NULL,NULL
dbo,PendingMessages,RequirementId,int,int,Y,,,,,,NULL,NULL
dbo,PendingMessages,RoleId,int,int,Y,,,,,,NULL,NULL
dbo,PendingMessages,SearchId,int,int,N,,,FK,,,NULL,NULL
dbo,PendingMessages,SendEmail,bit,bit,N,,,,,,NULL,NULL
dbo,PendingMessages,Subject,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,PercentageAllocations,OrganizationAllocationId,int,int,N,,,FK,,,NULL,NULL
dbo,PercentageAllocations,Percentage,decimal,"decimal(9, 2)",N,,,,,,NULL,NULL
dbo,PercentageAllocations,PercentageAllocationId,int,int,N,,PK,,,,NULL,NULL
dbo,PercentageAllocations,Source,nvarchar,nvarchar(100),N,,,,,,NULL,NULL
dbo,PermissionPlugins,AssemblyPath,varchar,varchar(250),N,,,,,,NULL,NULL
dbo,PermissionPlugins,AssemblyType,varchar,varchar(100),N,,,,,,NULL,NULL
dbo,PermissionPlugins,Description,text,text,Y,,,,,,NULL,NULL
dbo,PermissionPlugins,Name,varchar,varchar(50),N,,,,,,NULL,NULL
dbo,PermissionPlugins,PluginId,int,int,N,,PK,,,,NULL,NULL
dbo,PermissionPlugins,PluginType,int,int,N,,,,,,NULL,NULL
dbo,Permissions,Description,text,text,Y,,,,,,NULL,NULL
dbo,Permissions,Name,varchar,varchar(50),N,,,,,,NULL,NULL
dbo,Permissions,PermissionId,int,int,N,,PK,,,,NULL,NULL
dbo,Permissions,PermissionType,int,int,N,,,,,,NULL,NULL
dbo,Permissions,PluginId,int,int,Y,,,FK,,,NULL,NULL
dbo,PersonalizationConfigs,Feature,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,PersonalizationConfigs,Module,varchar,varchar(50),N,,,,,,NULL,NULL
dbo,PersonalizationConfigs,PersonalizationConfigId,int,int,N,,PK,,,,NULL,NULL
dbo,PersonalizationConfigs,Type,int,int,N,,,,,,NULL,NULL
dbo,PersonalizationConfigs,UserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Phones,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Phones,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Phones,Extension,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Phones,Number,nvarchar,nvarchar(30),N,,,,,,NULL,NULL
dbo,Phones,OrganizationId_deleted,int,int,Y,,,FK,,,NULL,NULL
dbo,Phones,PhoneId,int,int,N,,PK,,,,NULL,NULL
dbo,Phones,PhoneType,nvarchar,nvarchar(20),N,,,,,,NULL,NULL
dbo,Phones,UserId,int,int,Y,,,FK,,,NULL,NULL
dbo,PortfolioFollowers,PortfolioFollowerId,int,int,N,,PK,,,,NULL,NULL
dbo,PortfolioFollowers,PortfolioId,int,int,N,,,FK,,,NULL,NULL
dbo,PortfolioFollowers,UserId,int,int,N,,,FK,,,NULL,NULL
dbo,Portfolios,Age,int,int,Y,,,,,,NULL,NULL
dbo,Portfolios,ApprovedAmount,money,money,N,,,,,,NULL,NULL
dbo,Portfolios,Aspiration,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Portfolios,AssessmentNotes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Portfolios,AssessmentRank,tinyint,tinyint,Y,,,,,,NULL,NULL
dbo,Portfolios,Budget,money,money,Y,,,,,,NULL,NULL
dbo,Portfolios,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Portfolios,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Portfolios,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Portfolios,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,Portfolios,Description,nvarchar,nvarchar(4000),Y,,,,,,NULL,NULL
dbo,Portfolios,DocumentFolderKey,nvarchar,nvarchar(100),Y,,,,,,NULL,NULL
dbo,Portfolios,EndDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Portfolios,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,Portfolios,Name,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,Portfolios,PaidAmount,money,money,N,,,,,,NULL,NULL
dbo,Portfolios,PortfolioId,int,int,N,,PK,,,,NULL,NULL
dbo,Portfolios,PrimaryStaffId,int,int,Y,,,FK,,,NULL,NULL
dbo,Portfolios,PublishedToBoardPortal,bit,bit,N,,,,,,NULL,NULL
dbo,Portfolios,StartDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Portfolios,Status,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,PublishedDocuments,BlobName,nvarchar,nvarchar(256),N,,,,,,NULL,NULL
dbo,PublishedDocuments,BlobUrl,nvarchar,nvarchar(512),N,,,,,,NULL,NULL
dbo,PublishedDocuments,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,PublishedDocuments,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,PublishedDocuments,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,PublishedDocuments,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,PublishedDocuments,DocumentId,int,int,N,,,FK,,,NULL,NULL
dbo,PublishedDocuments,EntityType,int,int,Y,,,,,,NULL,NULL
dbo,PublishedDocuments,FileName,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,PublishedDocuments,IntakeEntryReviewId,int,int,Y,,,FK,,,NULL,NULL
dbo,PublishedDocuments,PublishContext,int,int,N,,,,,,NULL,NULL
dbo,PublishedDocuments,PublishedDocumentId,int,int,N,,PK,,,,NULL,NULL
dbo,PublishedDocuments,Title,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,PublishedDocuments,TypeName,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,Query,ActivityTypeId,int,int,N,,,,,,NULL,NULL
dbo,Query,Category,varchar,varchar(50),N,,,,,,NULL,NULL
dbo,Query,ChangeDate,datetime2,datetime2(3),Y,,,,,,NULL,NULL
dbo,Query,ChangeUserId,int,int,Y,,,,,,NULL,NULL
dbo,Query,Contacts,bit,bit,N,,,,,,NULL,NULL
dbo,Query,CreateDate,datetime2,datetime2(3),N,,,,,,NULL,NULL
dbo,Query,CreateUserId,int,int,N,,,,,,NULL,NULL
dbo,Query,Description,varchar,varchar(255),N,,,,,,NULL,NULL
dbo,Query,Documents,bit,bit,N,,,,,,NULL,NULL
dbo,Query,IsAutomatic,bit,bit,N,,,,,,NULL,NULL
dbo,Query,IsSystem,bit,bit,N,,,,,,NULL,NULL
dbo,Query,Message,text,text,Y,,,,,,NULL,NULL
dbo,Query,Organizations,bit,bit,N,,,,,,NULL,NULL
dbo,Query,Payments,bit,bit,N,,,,,,NULL,NULL
dbo,Query,Requests,bit,bit,N,,,,,,NULL,NULL
dbo,Query,Requirements,bit,bit,N,,,,,,NULL,NULL
dbo,Query,SourceId,int,int,Y,,,,,,NULL,NULL
dbo,Query,SourceTypeId,int,int,N,,,,,,NULL,NULL
dbo,Query,SysCode,varchar,varchar(50),Y,,,,,,NULL,NULL
dbo,RecentCustomSearches,CustomSearchId,int,int,N,,,FK,,,NULL,NULL
dbo,RecentCustomSearches,RecentCustomSearchId,int,int,N,,PK,,,,NULL,NULL
dbo,RecentCustomSearches,SearchDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,RecentCustomSearches,UserId,int,int,N,,,FK,,,NULL,NULL
dbo,RecentSearches,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,RecentSearches,OrganizationId,int,int,N,,,,,,NULL,NULL
dbo,RecentSearches,RecentSearchId,int,int,N,,PK,,,,NULL,NULL
dbo,RecentSearches,RequestId,int,int,N,,,,,,NULL,NULL
dbo,RecentSearches,SearchDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,RecentSearches,Source,varchar,varchar(20),N,,,,,,NULL,NULL
dbo,RecentSearches,UserId,int,int,N,,,,,,NULL,NULL
dbo,Regions,Alpha2,char,char(2),Y,,,,,,NULL,NULL
dbo,Regions,Alpha3,char,char(3),Y,,,,,,NULL,NULL
dbo,Regions,AlternateSpellings,nvarchar,nvarchar(500),Y,,,,,,NULL,NULL
dbo,Regions,Category,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,Regions,CDHId,int,int,Y,,,,,,NULL,NULL
dbo,Regions,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Regions,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Regions,Depth,int,int,N,,,,,,NULL,NULL
dbo,Regions,Description,nvarchar,nvarchar(MAX),N,,,,,,NULL,NULL
dbo,Regions,Lft,int,int,N,,,,,,NULL,NULL
dbo,Regions,Numeric,char,char(3),Y,,,,,,NULL,NULL
dbo,Regions,ProvinceTable,nvarchar,nvarchar(20),Y,,,,,,NULL,NULL
dbo,Regions,RegionId,int,int,N,,PK,,,,NULL,NULL
dbo,Regions,Rgt,int,int,N,,,,,,NULL,NULL
dbo,Regions,SubdivisionCode,char,char(6),Y,,,,,,NULL,NULL
dbo,Regrants,Amount,money,money,N,,,,,,NULL,NULL
dbo,Regrants,AwardedDate,date,date,N,,,,,,NULL,NULL
dbo,Regrants,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Regrants,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Regrants,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Regrants,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,Regrants,Organizationid,int,int,Y,,,FK,,,NULL,NULL
dbo,Regrants,OrganizationName,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Regrants,Purpose,nvarchar,nvarchar(255),N,,,,,,NULL,NULL
dbo,Regrants,RegrantId,int,int,N,,PK,,,,NULL,NULL
dbo,Regrants,RequestId,int,int,N,,,FK,,,NULL,NULL
dbo,Relationships,AddressId,int,int,Y,,,,,,NULL,NULL
dbo,Relationships,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Relationships,ClassName,varchar,varchar(12),N,,,,,,NULL,NULL
dbo,Relationships,ConflictOfInterest,bit,bit,N,,,,,,NULL,NULL
dbo,Relationships,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Relationships,EndDate,date,date,Y,,,,,,NULL,NULL
dbo,Relationships,Extension,nvarchar,nvarchar(50),Y,,,,,,NULL,NULL
dbo,Relationships,Fax,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Relationships,Inactive,bit,bit,N,,,,,,NULL,NULL
dbo,Relationships,Notes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Relationships,OrganizationId,int,int,Y,,,FK,,,NULL,NULL
dbo,Relationships,Phone,nvarchar,nvarchar(30),Y,,,,,,NULL,NULL
dbo,Relationships,RelationshipId,int,int,N,,PK,,,,NULL,NULL
dbo,Relationships,RequestId,int,int,Y,,,FK,,,NULL,NULL
dbo,Relationships,RoleId,int,int,N,,,FK,,,NULL,NULL
dbo,Relationships,SourceId,int,int,Y,,,,,,NULL,NULL
dbo,Relationships,SourceTypeId,int,int,Y,,,,,,NULL,NULL
dbo,Relationships,StartDate,date,date,Y,,,,,,NULL,NULL
dbo,Relationships,Title,nvarchar,nvarchar(100),Y,,,,,,NULL,NULL
dbo,Relationships,UserId,int,int,N,,,FK,,,NULL,NULL
dbo,RenewalGroups,RenewalGroupId,int,int,N,,PK,,,,NULL,NULL
dbo,RequestApplications,ApplicationId,int,int,N,,PK,FK,,,NULL,NULL
dbo,RequestApplications,RequestId,int,int,N,,PK,FK,,,NULL,NULL
dbo,RequestFollowers,RequestId,int,int,N,,,FK,,,NULL,NULL
dbo,RequestFollowers,UserId,int,int,N,,,FK,,,NULL,NULL
dbo,RequestFunds,AttribId,int,int,Y,,,,,,NULL,NULL
dbo,RequestFunds,AttribTypeId,int,int,Y,,,FK,,,NULL,NULL
dbo,RequestFunds,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,RequestFunds,CreateDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,RequestFunds,HasAttribId,int,int,Y,,,FK,,,NULL,NULL
dbo,RequestFunds,L1Id,int,int,N,,PK,FK,,,NULL,NULL
dbo,RequestFunds,RequestId,int,int,N,,PK,FK,,,NULL,NULL
dbo,RequestFunds,Version,int,int,N,,,,,,NULL,NULL
dbo,RequestHasContacts,RequestId,int,int,N,,PK,FK,,,NULL,NULL
dbo,RequestHasContacts,UserId,int,int,N,,PK,FK,,,NULL,NULL
dbo,Requests,AlertText,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Requests,ApplicationReceiptDate,date,date,Y,,,,,,NULL,NULL
dbo,Requests,ApprovalDate,date,date,Y,,,,,,NULL,NULL
dbo,Requests,AssessmentPeriodLabels,sql_variant,sql_variant,Y,,,,,,NULL,NULL
dbo,Requests,AssessmentPeriodLength,int,int,N,,,,,,NULL,NULL
dbo,Requests,AssessmentPeriods,int,int,Y,,,,,,NULL,NULL
dbo,Requests,AssessmentPeriodsComplete,int,int,N,,,,,,NULL,NULL
dbo,Requests,Balance,money,money,N,,,,,,NULL,NULL
dbo,Requests,BankAccountId,int,int,Y,,,FK,,,NULL,NULL
dbo,Requests,CalculateEndDate,bit,bit,N,,,,,,NULL,NULL
dbo,Requests,ChangeDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Requests,ChangeUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Requests,CreateDate,datetime,datetime,N,,,,,,NULL,NULL
dbo,Requests,CreateUserId,int,int,N,,,FK,,,NULL,NULL
dbo,Requests,CurrentApplicationId,int,int,Y,,,FK,,,NULL,NULL
dbo,Requests,DeclinationDate,date,date,Y,,,,,,NULL,NULL
dbo,Requests,DeclinationNotes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Requests,DeclinationReason,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Requests,delete_PrimaryContactId,int,int,Y,,,,,,NULL,NULL
dbo,Requests,Description,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Requests,DismissChecklist,bit,bit,N,,,,,,NULL,NULL
dbo,Requests,DispositionDate,date,date,N,,,,,,NULL,NULL
dbo,Requests,DocketId,int,int,Y,,,FK,,,NULL,NULL
dbo,Requests,DocketNumber,nvarchar,nvarchar(20),Y,,,,,,NULL,NULL
dbo,Requests,DocumentFolderKey,nvarchar,nvarchar(100),Y,,,,,,NULL,NULL
dbo,Requests,ExpenditureBalance,money,money,Y,,,,,,NULL,NULL
dbo,Requests,FiscalSponsorId,int,int,Y,,,FK,,,NULL,NULL
dbo,Requests,GrantAmount,money,money,Y,,,,,,NULL,NULL
dbo,Requests,GrantFiscalYear,smallint,smallint,Y,,,,,,NULL,NULL
dbo,Requests,HasAlert,bit,bit,N,,,,,,NULL,NULL
dbo,Requests,HasAssessmentGroups,bit,bit,N,,,,,,NULL,NULL
dbo,Requests,HasAssessments,bit,bit,N,,,,,,NULL,NULL
dbo,Requests,HasFiscalSponsor,bit,bit,N,,,,,,NULL,NULL
dbo,Requests,Hidden,bit,bit,N,,,,,,NULL,NULL
dbo,Requests,InternalApprovalAllowed,bit,bit,Y,,,,,,NULL,NULL
dbo,Requests,InternalApprovalDecisionRequired,bit,bit,Y,,,,,,NULL,NULL
dbo,Requests,MatchAmount,money,money,Y,,,,,,NULL,NULL
dbo,Requests,MatchBenefitsReceived,money,money,Y,,,,,,NULL,NULL
dbo,Requests,MatchDate,datetime,datetime,Y,,,,,,NULL,NULL
dbo,Requests,MatchDonorId,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Requests,MatchDonorType,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Requests,MatchDonorUserId,int,int,Y,,,FK,,,NULL,NULL
dbo,Requests,MatchHonoreeAddressId,int,int,Y,,,,,,NULL,NULL
dbo,Requests,MatchHonoreeName,nvarchar,nvarchar(255),Y,,,,,,NULL,NULL
dbo,Requests,MatchMultiplier,decimal,"decimal(5, 2)",Y,,,,,,NULL,NULL
dbo,Requests,MatchNotes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
dbo,Requests,MatchTaxDeductibleAmount,money,money,Y,,,,,,NULL,NULL
dbo,Requests,MatchTotalContributionAmount,money,money,Y,,,,,,NULL,NULL
dbo,Requests,MeetingDate,date,date,Y,,,,,,NULL,NULL
dbo,Requests,MeetingMinutes,nvarchar,nvarchar(MAX),Y,,,,,,NULL,NULL
